B02001_001E,B02001_002E,state,county,tract,block group
1358,1358,05,085,020205,1
2386,2308,05,007,020801,1
1311,1311,05,007,020902,4
1142,980,05,007,020902,5
1365,1202,05,031,000101,1
821,513,05,119,003710,3
1162,905,05,119,004219,1
1188,1188,05,145,070200,3
2951,1887,05,045,031001,2
434,192,05,107,480200,2
168,72,05,107,480500,2
520,30,05,107,480400,1
1441,1257,05,125,010409,1
1946,1892,05,023,480501,1
1988,1119,05,119,004207,4
2154,1994,05,007,020703,2
804,392,05,077,470200,1
2002,997,05,077,470100,1
937,440,05,119,004104,2
1268,802,05,119,002206,2
1149,865,05,119,004305,3
4554,3906,05,119,004213,1
1172,781,05,099,090200,1
1266,914,05,099,090100,2
1155,1137,05,145,070500,2
1722,1274,05,043,490300,4
320,266,05,043,490100,2
2343,2293,05,009,790400,2
2119,2028,05,009,790100,1
1605,932,05,007,021101,1
4162,3114,05,007,021406,1
1289,840,05,041,950500,2
779,754,05,051,012001,3
1830,1793,05,051,012002,1
905,83,05,017,080200,1
877,537,05,119,001501,1
812,775,05,119,004900,5
423,196,05,119,004800,1
1313,1258,05,049,550200,2
933,933,05,049,550200,4
867,728,05,045,030702,3
585,585,05,121,960100,5
396,373,05,121,960100,4
2062,1941,05,121,960200,1
1496,1404,05,015,950100,2
1490,1490,05,015,950500,5
1518,1487,05,015,950400,1
871,784,05,015,950200,1
1511,1278,05,015,950300,3
1653,1636,05,091,021000,6
735,590,05,091,021000,8
1490,1244,05,027,950100,2
497,124,05,031,000602,1
815,228,05,031,000602,3
2804,1133,05,031,000601,2
935,888,05,113,950100,3
785,330,05,119,001800,5
1643,1334,05,119,003404,3
1621,1054,05,119,003402,3
1086,428,05,119,003402,4
1201,890,05,119,003609,2
1454,1092,05,119,004004,2
1970,801,05,119,004107,1
1087,698,05,119,004104,1
2627,1918,05,119,004302,1
959,41,05,119,000500,1
696,0,05,119,000500,3
2386,469,05,119,002405,2
1790,820,05,035,030600,3
1079,984,05,047,950100,1
1935,1777,05,047,950200,4
1504,1467,05,047,950200,1
1362,833,05,131,000800,4
1670,1197,05,131,001304,2
888,748,05,131,001301,1
1061,864,05,131,001301,3
1315,783,05,131,000501,3
2173,1843,05,131,010302,3
758,275,05,131,000400,1
912,470,05,131,000400,2
1916,1520,05,131,001305,4
1207,1120,05,105,952900,2
1065,1019,05,105,952800,1
852,163,05,103,950600,4
367,86,05,119,004007,2
2219,429,05,119,002102,3
1870,1277,05,119,002203,1
1519,448,05,119,002700,2
876,114,05,119,002700,7
517,485,05,119,003304,5
1308,1068,05,119,003304,1
2901,1418,05,119,003604,2
603,155,05,119,001800,1
2258,1822,05,119,003704,1
879,779,05,119,004207,3
887,763,05,007,020501,1
2187,2059,05,125,010511,1
829,757,05,143,011001,4
680,294,05,093,010600,4
983,877,05,143,010107,2
1559,863,05,143,010101,3
908,590,05,143,010401,3
1151,939,05,143,011002,3
1659,1481,05,143,011002,2
3447,2626,05,143,010509,3
1002,479,05,003,960600,3
529,121,05,003,960400,2
789,521,05,031,000300,4
1562,1562,05,031,000300,3
505,483,05,031,001100,1
2507,2389,05,031,001100,4
1430,914,05,019,953900,4
842,608,05,019,953900,3
1303,1059,05,011,950100,1
974,739,05,011,950300,3
898,579,05,011,950400,2
1552,1110,05,011,950500,1
730,282,05,139,950500,1
836,761,05,139,950600,3
867,24,05,139,950600,2
919,604,05,139,950100,1
1006,991,05,051,011200,2
490,127,05,119,001900,4
373,0,05,119,002800,1
776,12,05,119,001100,1
861,333,05,119,001200,1
1154,237,05,119,002001,3
2457,392,05,119,002002,3
981,46,05,119,004001,2
2262,1398,05,119,004205,1
1283,529,05,119,004005,2
411,238,05,123,960300,2
1289,832,05,123,960300,3
570,407,05,123,960600,5
389,342,05,123,960100,1
843,104,05,123,960100,2
970,685,05,123,960200,3
924,114,05,123,960200,4
856,435,05,123,960500,4
217,19,05,119,000200,2
694,484,05,119,003500,3
1065,857,05,119,003703,4
1135,874,05,119,003703,1
1872,1471,05,113,950600,1
710,158,05,091,020200,3
914,572,05,091,020200,1
1643,1391,05,091,020900,2
2083,2083,05,091,020900,4
1252,664,05,091,020400,1
1080,204,05,091,020600,2
1910,525,05,143,010301,1
2618,2191,05,143,010501,3
1703,1202,05,045,030403,1
2397,2315,05,131,010301,1
2255,2255,05,131,010102,2
1113,842,05,131,000600,1
753,650,05,131,000600,4
645,614,05,131,001101,4
1930,1298,05,131,001303,2
1387,1295,05,143,010301,3
1625,1246,05,125,010600,1
621,621,05,125,010600,5
5494,3908,05,125,010408,1
408,131,05,017,080300,1
543,290,05,017,080400,2
629,230,05,119,002408,2
922,922,05,075,470501,2
1076,1067,05,117,460100,2
978,949,05,117,460200,1
445,277,05,117,460300,3
751,30,05,057,480500,2
923,895,05,145,070600,4
3374,3140,05,131,010102,3
2468,802,05,119,004220,3
2008,560,05,119,003002,1
1808,1712,05,085,020202,1
3531,3275,05,085,020102,2
1142,1028,05,085,020301,3
1504,1474,05,105,952700,3
1285,694,05,027,950200,2
1866,587,05,027,950500,2
2083,1974,05,071,951700,3
785,761,05,031,001000,3
586,34,05,095,950300,3
438,207,05,095,950100,2
522,81,05,095,950100,1
1263,1235,05,113,950200,1
1519,868,05,027,950300,1
882,89,05,035,030101,1
795,717,05,035,030201,2
783,63,05,035,030102,1
1227,1150,05,061,950100,2
1510,1087,05,061,950300,1
835,142,05,061,950300,4
968,594,05,051,010600,3
1553,761,05,051,011500,1
979,922,05,109,953400,1
1335,735,05,069,000303,2
2996,331,05,069,001501,1
552,0,05,069,001700,3
1349,1293,05,033,020401,2
2555,2389,05,033,020402,2
948,892,05,033,020600,1
1581,1455,05,033,020600,2
1965,1425,05,143,011101,4
1609,1504,05,125,010406,1
3595,3292,05,125,010503,2
1062,881,05,125,010301,1
2281,1768,05,125,010404,2
2030,1861,05,125,010102,1
1839,1782,05,047,950300,5
988,911,05,047,950300,2
698,535,05,037,950400,1
885,769,05,037,950200,1
889,742,05,039,970200,1
960,397,05,039,970100,2
925,561,05,039,970300,1
1294,1244,05,083,950300,1
1475,1181,05,083,950300,3
529,529,05,083,950500,3
1518,1294,05,083,950500,2
1234,1209,05,089,960100,3
1366,1262,05,097,953200,2
1069,967,05,097,953000,3
777,764,05,127,950300,2
1720,1279,05,127,950200,2
1889,1570,05,127,950100,2
1118,942,05,127,950100,4
928,836,05,033,020100,1
603,529,05,033,020201,1
1531,1490,05,115,950900,3
3556,3454,05,115,951200,3
1315,1046,05,115,951300,3
1503,1327,05,115,951600,1
3175,3086,05,115,951000,2
1662,1523,05,115,950800,2
1590,1410,05,131,010101,1
1001,727,05,131,001102,2
1220,995,05,131,001202,1
1159,870,05,131,000100,2
598,135,05,131,000100,3
1165,884,05,143,010402,2
1997,858,05,143,010403,1
2546,1785,05,143,010510,3
1352,1321,05,143,011003,1
969,944,05,143,010106,1
3140,2511,05,143,010106,3
1146,1053,05,081,030300,1
1011,560,05,081,030101,1
758,587,05,081,030200,2
1285,1133,05,081,030102,4
581,422,05,051,011300,1
763,763,05,089,960202,2
767,271,05,001,480400,1
532,457,05,001,480300,3
989,630,05,001,480700,3
2011,1845,05,007,020805,2
1137,939,05,007,020604,3
1227,581,05,035,030202,3
1462,819,05,035,030805,1
1186,924,05,119,004006,2
515,465,05,119,004006,1
652,550,05,139,950400,1
1164,760,05,139,950400,5
674,134,05,139,950900,1
393,9,05,139,951000,5
612,135,05,139,951000,1
1082,457,05,143,010302,1
2065,1236,05,143,011200,1
3160,1945,05,143,010508,4
1586,712,05,119,003608,1
1378,1305,05,005,950200,2
1021,1016,05,019,953700,2
1072,958,05,019,953700,1
568,305,05,019,953800,2
912,583,05,019,953800,5
1395,1251,05,059,020100,4
1273,693,05,059,020300,1
1025,447,05,059,020200,2
2834,2230,05,059,020700,2
967,795,05,071,952100,1
1870,1598,05,071,952000,1
2840,593,05,119,002403,1
2624,771,05,119,004108,2
349,70,05,119,001300,3
454,236,05,119,002500,2
763,187,05,119,002600,2
1730,1486,05,119,002204,2
466,454,05,093,010800,6
1677,151,05,093,010200,4
621,621,05,149,952600,2
878,600,05,149,952500,4
2264,1856,05,007,021202,2
1460,1138,05,007,020301,1
229,5,05,069,001000,2
617,7,05,069,001300,2
1395,140,05,069,001800,2
794,697,05,069,000301,1
1208,877,05,069,000302,1
1603,1091,05,069,000302,3
2169,838,05,069,002000,3
1853,1834,05,007,021001,2
1556,1344,05,007,021301,2
4056,3336,05,007,021201,1
1926,1654,05,007,021002,3
750,677,05,071,951900,1
2028,1902,05,087,960300,1
455,450,05,087,960300,4
891,875,05,087,960400,3
1075,957,05,139,950800,2
1450,1407,05,005,950900,1
1011,874,05,003,960500,1
1550,1458,05,003,960200,2
776,338,05,003,960300,2
895,868,05,003,960700,1
1758,1207,05,059,020400,1
970,742,05,059,020400,2
784,769,05,059,020500,1
1128,1106,05,059,020600,1
1610,1347,05,115,951400,1
1125,1071,05,115,951100,3
1436,1225,05,139,950200,5
493,388,05,139,950200,4
1447,971,05,139,950700,1
3876,2334,05,143,010200,1
687,63,05,035,030502,1
792,396,05,035,031000,1
1004,296,05,035,031100,2
716,679,05,129,970100,3
1130,1084,05,129,970200,4
911,831,05,129,970300,2
1880,1371,05,061,950200,2
848,360,05,093,010600,6
1471,1371,05,093,010700,4
782,686,05,093,010700,2
653,612,05,093,010900,1
612,538,05,093,011100,1
993,878,05,093,011200,2
1610,576,05,093,011000,4
3520,3370,05,115,950900,4
1150,1119,05,125,010407,1
1851,1851,05,125,010405,1
652,640,05,125,010508,1
2061,1894,05,125,010101,2
4207,4161,05,125,010506,1
2034,1966,05,045,030101,2
1860,1736,05,045,030104,1
2707,2202,05,045,031101,1
632,518,05,149,952302,2
802,798,05,135,470100,2
1944,1825,05,135,470300,1
1033,755,05,057,480200,3
882,785,05,057,480400,3
931,113,05,077,470300,1
917,586,05,013,480200,3
582,9,05,119,004500,1
934,865,05,111,490100,4
1688,1521,05,111,490500,5
1072,1051,05,111,490500,1
443,239,05,035,030701,2
2383,2090,05,125,010508,3
840,817,05,121,960301,1
2825,2391,05,031,000700,5
733,438,05,073,470100,5
1318,1035,05,093,011400,1
1382,700,05,035,030804,2
1592,1114,05,143,010507,3
1086,920,05,143,010503,1
994,994,05,025,970200,4
1622,1333,05,065,960300,2
1560,1307,05,069,002000,2
1785,1032,05,069,002103,2
551,78,05,069,002300,2
853,78,05,069,001600,1
974,57,05,069,001600,4
1497,726,05,069,002104,1
1276,1242,05,087,960100,1
1689,1446,05,087,960200,1
1682,833,05,041,950200,1
495,248,05,041,950100,3
572,393,05,041,950500,1
1049,110,05,041,950400,3
1829,1811,05,031,000900,4
2953,2791,05,031,001200,2
808,584,05,031,000200,3
1195,1166,05,031,000700,4
1797,1573,05,051,011700,3
1479,1034,05,131,001001,3
786,470,05,131,001201,1
545,488,05,131,000700,2
621,280,05,131,000700,3
1074,397,05,131,000200,3
323,128,05,131,000200,5
892,507,05,131,000300,2
780,770,05,021,950300,1
763,740,05,021,950100,2
593,586,05,021,950200,2
787,683,05,021,950400,1
971,971,05,021,950400,2
1023,1021,05,021,950500,2
863,808,05,021,950600,4
1418,1418,05,079,960300,3
779,657,05,079,960500,1
1349,1329,05,083,950100,1
932,932,05,083,950100,3
1207,937,05,083,950200,1
493,0,05,069,000502,1
1107,241,05,069,001401,1
926,112,05,069,000900,1
2423,1590,05,143,010600,1
2178,2077,05,007,020401,3
965,829,05,007,020201,3
1971,1672,05,007,020402,3
1340,907,05,025,970100,2
1300,481,05,131,000502,1
494,393,05,131,000800,5
680,155,05,103,950300,5
1320,730,05,103,950300,4
971,682,05,103,950100,1
538,354,05,103,950100,3
1253,854,05,103,950200,2
1390,842,05,103,950400,2
902,567,05,103,950500,2
1712,1559,05,051,011800,4
790,741,05,051,010900,2
1900,1567,05,051,011000,1
1044,995,05,141,460400,3
4448,2529,05,007,020603,3
2030,1937,05,007,020605,3
2089,1971,05,007,020806,2
1012,873,05,007,020101,2
1297,1096,05,007,020504,1
1070,995,05,007,020304,1
1068,874,05,067,480400,2
854,692,05,067,480100,3
966,737,05,067,480200,1
333,144,05,067,480200,4
958,283,05,043,490200,1
1112,924,05,043,490400,1
1179,1154,05,101,180100,1
1913,1779,05,085,020101,2
1012,899,05,085,020400,3
646,529,05,085,020800,2
2105,1982,05,085,020104,2
470,417,05,147,490200,1
271,64,05,147,490100,4
835,796,05,075,470502,2
1060,1025,05,075,470502,4
1048,997,05,075,470300,1
999,925,05,075,470400,2
1334,1322,05,075,470200,2
1327,1219,05,111,490400,2
695,557,05,111,490300,3
1482,1081,05,111,490700,3
1203,1123,05,063,490100,4
666,519,05,045,031003,2
1873,1691,05,053,470300,1
1639,1622,05,131,010202,2
471,331,05,119,004800,5
556,251,05,119,004800,4
1393,792,05,119,003305,3
457,326,05,119,003305,2
882,774,05,119,004221,2
1229,1134,05,067,480300,3
1732,808,05,091,020701,2
1197,1152,05,053,470400,1
1145,935,05,053,470400,3
2097,2059,05,053,470200,2
7730,6477,05,045,030501,2
847,733,05,111,490100,5
982,978,05,023,480400,1
808,748,05,023,480300,2
1687,1036,05,033,020501,1
1277,1117,05,033,020502,4
2001,1696,05,033,020301,2
782,767,05,141,460400,4
657,631,05,121,960302,3
1267,1250,05,053,470100,1
993,965,05,053,470300,2
1614,1447,05,069,002400,1
1371,947,05,119,001502,2
1481,1226,05,119,001501,3
2433,1877,05,119,003713,1
1472,1291,05,119,003712,3
4251,3906,05,007,020205,2
2396,2169,05,007,021310,1
2336,2274,05,055,480200,2
1449,1370,05,055,480100,2
2472,1846,05,045,030502,1
533,533,05,091,020802,3
1650,881,05,035,030807,1
893,869,05,135,470200,4
623,615,05,135,470200,5
904,892,05,135,470200,1
2069,1610,05,045,031006,1
984,767,05,085,020202,2
362,47,05,119,001300,2
806,520,05,119,003707,2
1625,1235,05,007,020304,2
1712,1710,05,007,020102,3
1817,1785,05,007,020102,4
1398,1304,05,007,020102,2
2066,1354,05,143,010301,4
1597,1571,05,023,480502,1
990,965,05,023,480502,2
936,870,05,023,480202,3
761,761,05,023,480202,4
1293,1293,05,023,480100,2
1100,1092,05,023,480100,1
644,253,05,019,953601,1
1385,725,05,019,953601,2
2839,2282,05,019,953602,1
1530,1505,05,101,180100,2
862,775,05,069,000302,4
659,340,05,069,000302,2
1423,1300,05,069,000302,5
1154,214,05,069,002000,1
1468,1225,05,007,021001,3
690,657,05,007,021001,1
1678,1474,05,007,021301,1
995,719,05,007,021201,2
2679,2368,05,007,021002,1
1506,1410,05,007,021002,2
1473,1453,05,071,951800,2
1637,1603,05,071,951800,1
755,611,05,069,000301,2
857,556,05,071,951900,3
1662,1464,05,071,951900,2
1637,1538,05,087,960300,2
1080,1073,05,087,960300,3
1557,1468,05,087,960400,1
857,857,05,087,960400,2
756,107,05,139,951000,6
1373,1150,05,069,000301,3
718,436,05,119,003605,4
364,188,05,119,003605,3
1368,1239,05,119,004201,1
477,457,05,119,004302,3
1108,890,05,119,004302,2
797,682,05,119,004302,4
680,34,05,119,000500,2
874,874,05,119,001600,3
678,97,05,119,002405,1
891,891,05,091,021000,2
1324,1256,05,091,021000,5
511,511,05,091,021000,4
1425,1205,05,091,021000,3
1500,961,05,091,020100,1
503,375,05,091,020100,3
1041,1041,05,121,960200,2
404,41,05,035,031100,3
498,65,05,035,031100,4
917,803,05,035,030202,1
1112,1032,05,035,030202,2
843,781,05,035,030600,2
1661,74,05,035,030600,1
993,102,05,035,030301,1
2145,795,05,035,030301,2
1410,1357,05,047,950100,2
1260,1154,05,047,950100,3
1959,1947,05,047,950200,3
530,506,05,047,950200,2
481,301,05,131,000800,3
1054,805,05,131,000800,2
1743,1209,05,131,001304,1
1341,1239,05,131,001304,4
976,594,05,131,001304,3
846,638,05,131,001301,2
1458,683,05,131,000501,4
1524,549,05,131,000501,1
875,516,05,131,000501,2
911,881,05,135,470400,6
670,628,05,135,470400,4
1802,922,05,119,003607,3
4444,2346,05,143,010302,4
2909,1829,05,033,020501,2
755,582,05,033,020502,1
1797,1537,05,033,020502,2
816,753,05,033,020301,3
1005,950,05,063,490400,1
1373,1296,05,063,490400,4
1200,1087,05,141,460400,1
1441,1393,05,141,460100,2
1816,1535,05,121,960302,2
1626,1456,05,053,470100,3
2531,2356,05,053,470100,2
975,975,05,053,470300,3
977,388,05,069,002500,1
2742,1223,05,119,003202,4
1297,1278,05,119,001502,3
1240,796,05,119,001502,1
908,748,05,119,001501,2
1189,906,05,119,001501,4
0,0,05,119,003205,1
1708,1437,05,119,003713,2
1555,1231,05,119,003712,1
1870,1738,05,141,460100,1
2244,2046,05,007,020205,1
2630,2430,05,007,021310,2
2601,2469,05,007,021310,3
1242,1086,05,135,470400,2
1076,1043,05,007,021404,1
1687,1579,05,135,470400,5
1854,1694,05,031,000700,3
1355,751,05,031,000700,1
754,749,05,031,001000,1
1413,1403,05,031,001000,2
1158,1103,05,031,001000,4
1481,546,05,069,001901,1
889,186,05,069,001502,3
1223,187,05,069,001502,4
455,67,05,069,001502,2
505,0,05,069,001502,1
648,604,05,003,960100,2
962,935,05,003,960600,5
842,819,05,003,960600,4
807,208,05,003,960600,2
1683,964,05,003,960600,1
884,765,05,003,960400,1
1429,1133,05,031,000300,2
706,574,05,031,000300,6
707,707,05,031,000300,7
1231,1101,05,031,000300,1
3538,3466,05,031,001100,3
2446,2408,05,031,001100,2
1355,1342,05,031,000900,3
1162,837,05,019,953900,1
450,23,05,019,953900,2
1019,845,05,019,953900,5
574,345,05,011,950200,1
1378,770,05,011,950200,2
946,893,05,131,010302,4
1929,1808,05,131,010302,1
547,259,05,131,000400,3
1495,1009,05,131,000400,4
1078,1009,05,131,001002,2
1132,1055,05,131,001002,1
692,648,05,131,001305,3
1729,1549,05,105,952800,3
468,459,05,105,952800,2
548,19,05,103,950600,3
811,780,05,007,020302,1
1647,1528,05,007,020302,2
1305,1144,05,131,010302,2
1144,902,05,051,011601,4
875,825,05,051,011601,1
2207,2169,05,051,011601,2
1009,463,05,037,950100,1
1069,603,05,037,950500,3
581,345,05,037,950500,4
839,237,05,037,950500,1
1068,1058,05,037,950500,5
885,133,05,037,950500,2
1317,1018,05,037,950600,2
1755,1406,05,037,950600,1
826,826,05,037,950600,3
652,635,05,037,950300,1
778,710,05,037,950300,2
1287,1044,05,037,950400,2
922,857,05,037,950400,3
1047,776,05,037,950200,2
1380,1280,05,037,950200,3
530,497,05,039,970100,1
616,312,05,039,970300,2
783,259,05,039,970300,5
1017,527,05,039,970300,3
916,243,05,039,970300,4
843,450,05,083,950300,2
1336,1300,05,083,950400,1
1926,1825,05,083,950400,2
1293,1227,05,083,950500,1
729,729,05,083,950500,4
960,887,05,089,960100,1
2374,2342,05,089,960100,2
579,579,05,097,953200,3
937,937,05,097,953000,2
1347,1240,05,097,953000,1
1230,634,05,011,950100,2
828,640,05,011,950300,2
683,307,05,011,950400,1
827,680,05,011,950500,2
402,218,05,011,950500,3
819,630,05,139,950500,4
2449,2355,05,139,950500,3
874,88,05,139,950600,5
662,494,05,139,950600,1
353,277,05,139,950600,4
1666,1218,05,139,950300,2
593,456,05,139,950300,1
2610,2420,05,051,011602,2
2119,1748,05,115,951502,3
688,678,05,115,951502,1
2282,2156,05,115,951501,1
825,701,05,115,951501,2
842,830,05,115,950700,3
1733,1633,05,115,950700,1
948,930,05,115,950700,2
761,709,05,143,010104,2
1067,958,05,143,010104,3
3288,2825,05,143,010104,4
860,796,05,143,010104,1
757,749,05,129,970300,1
716,630,05,129,970300,3
647,363,05,131,001102,3
1317,1024,05,131,001102,1
780,464,05,131,001202,2
1267,529,05,131,000100,1
734,240,05,131,000100,4
666,234,05,131,000100,5
1744,696,05,131,000100,6
564,347,05,131,000502,3
1392,432,05,131,000502,2
927,636,05,131,000800,1
3151,2587,05,029,950300,1
2329,1789,05,029,950300,2
528,528,05,103,950300,1
823,720,05,103,950300,2
909,736,05,103,950300,6
366,239,05,103,950100,2
1972,1540,05,103,950100,5
1355,907,05,103,950100,4
1239,684,05,103,950200,1
1371,431,05,103,950400,1
539,87,05,103,950400,3
1335,562,05,103,950500,3
879,385,05,103,950500,4
172,0,05,057,480300,2
1376,669,05,057,480300,6
521,14,05,057,480300,3
880,370,05,057,480300,4
1988,1344,05,057,480100,2
765,544,05,057,480100,4
990,844,05,057,480100,1
1150,742,05,057,480100,3
303,74,05,107,480300,2
631,115,05,107,480300,3
605,345,05,107,480100,1
643,524,05,107,480100,4
242,0,05,107,480100,3
548,54,05,107,480100,5
896,464,05,107,480100,2
298,158,05,031,000401,1
3774,3258,05,031,000401,2
1532,1180,05,119,003710,2
1099,750,05,119,003710,1
4586,3806,05,119,004219,2
1911,1911,05,145,070200,1
908,795,05,097,953100,2
937,890,05,127,950300,1
1501,1409,05,127,950200,1
1000,974,05,127,950200,3
394,394,05,127,950100,1
1106,957,05,127,950100,3
1380,1280,05,051,011601,3
1472,1105,05,051,011700,2
1049,716,05,045,030800,1
782,597,05,045,030800,2
2786,2096,05,045,031102,2
2599,2102,05,045,031102,1
2312,2132,05,045,030102,2
1788,1685,05,045,030102,1
1193,1185,05,045,030102,3
1575,1436,05,045,030103,1
1904,1820,05,045,030103,2
4191,4138,05,045,030302,2
1576,1561,05,045,030302,1
1372,1168,05,131,001305,2
589,465,05,131,001305,1
859,180,05,131,001001,4
634,382,05,131,001001,5
687,687,05,131,001001,2
1050,946,05,131,001201,2
1578,1367,05,131,001201,3
767,256,05,131,000700,1
3369,2438,05,131,000700,5
312,297,05,131,000700,4
1128,424,05,131,000200,2
2078,835,05,131,000200,1
1072,495,05,131,000200,4
1625,884,05,131,000300,1
4114,2582,05,143,010301,2
1535,1011,05,091,020100,2
839,410,05,091,020100,4
808,261,05,091,020200,2
1139,1094,05,097,953100,1
512,104,05,139,950800,1
281,184,05,139,950800,3
1439,1067,05,139,950800,4
1116,1107,05,005,950500,3
1562,1545,05,005,950500,4
1125,909,05,051,010900,3
1701,1659,05,051,011000,2
1170,1132,05,051,011000,3
706,458,05,103,950500,1
782,782,05,051,010900,1
1546,269,05,119,002405,3
870,197,05,119,003100,1
944,249,05,119,003202,2
1438,484,05,119,003202,3
2021,1329,05,119,003202,1
829,556,05,119,003607,1
2405,726,05,119,003607,2
2290,412,05,119,004105,2
1742,878,05,119,004105,3
851,451,05,119,003800,1
1385,474,05,119,003800,2
1160,432,05,119,003800,3
809,392,05,119,004007,1
1403,246,05,119,004007,3
2143,851,05,119,002102,2
573,326,05,119,002102,1
1762,360,05,119,002700,4
649,36,05,119,002700,5
1155,1109,05,143,011101,3
2717,1934,05,143,011101,2
1342,1223,05,143,011101,1
2669,2490,05,085,020201,2
2417,2326,05,009,790300,1
1656,1481,05,009,790300,2
859,837,05,009,790200,3
2740,2733,05,009,790200,4
