B02001_001E,B02001_002E,state,county,tract,block group
800,678,02,122,001100,3
1283,613,02,020,002201,1
787,649,02,020,002900,3
163,145,02,020,002900,1
675,638,02,020,002900,4
724,520,02,020,002900,2
2106,1683,02,020,000204,2
1652,0,02,050,000100,2
1641,19,02,050,000100,1
2500,7,02,050,000100,5
1012,131,02,050,000100,6
2051,55,02,050,000100,3
377,42,02,050,000300,2
1030,109,02,050,000300,1
1257,1086,02,090,001200,2
1335,859,02,090,000200,2
1262,791,02,090,000600,2
774,674,02,090,000600,3
1139,795,02,090,000600,4
1428,1233,02,090,001400,1
638,270,02,090,001400,4
2968,2001,02,090,001400,5
574,506,02,090,001400,2
767,562,02,090,000700,3
1453,887,02,090,000700,2
672,478,02,090,001000,2
3135,2549,02,090,001800,2
968,798,02,090,001900,1
1074,801,02,090,001900,3
3424,2846,02,090,001900,2
4666,4509,02,090,001900,4
993,934,02,090,001700,1
982,834,02,130,000100,4
1096,940,02,130,000100,3
789,170,02,020,000802,1
1240,479,02,020,000802,2
2077,1682,02,068,000100,2
155,128,02,068,000100,1
1303,1154,02,261,000200,2
1905,1625,02,261,000300,2
780,776,02,261,000300,4
443,187,02,261,000300,1
4108,3649,02,090,001200,1
875,491,02,060,000100,1
576,119,02,050,000200,4
731,130,02,050,000200,3
672,46,02,185,000200,2
955,159,02,185,000200,3
2979,349,02,185,000100,1
2842,2368,02,185,000300,1
481,373,02,220,000100,2
400,250,02,020,002400,1
1216,754,02,020,002400,3
1212,268,02,020,000703,5
1572,478,02,020,000703,1
657,377,02,020,000703,2
2075,828,02,020,000701,3
629,453,02,020,000701,4
1356,1173,02,020,002822,3
1251,1040,02,020,002822,1
798,15,02,070,000100,1
1094,161,02,070,000100,2
1197,376,02,070,000200,1
738,566,02,100,000100,3
648,522,02,100,000100,1
689,309,02,282,000100,1
1442,523,02,110,000400,1
1775,708,02,110,000400,2
1246,977,02,110,000400,4
1974,1410,02,110,000600,2
2224,1598,02,110,000600,3
3355,880,02,050,000200,1
15,10,02,060,000100,2
1354,1137,02,150,000500,1
793,548,02,150,000400,1
1001,830,02,150,000100,3
367,207,02,020,001731,1
1508,1204,02,020,001731,2
2493,892,02,020,001731,3
1519,979,02,020,001731,4
775,309,02,020,001731,5
2636,1431,02,020,001801,3
1230,531,02,020,001801,1
1296,901,02,020,001801,2
731,249,02,020,002202,1
475,241,02,020,002202,2
1696,1092,02,020,002301,3
2678,1427,02,020,002303,4
1027,490,02,020,002303,5
665,514,02,020,002303,1
1599,1120,02,020,002303,2
1544,1329,02,020,002812,3
4041,3311,02,020,002812,1
1976,1527,02,020,000202,2
1482,1397,02,020,000202,3
776,469,02,020,002000,2
1198,673,02,020,002000,3
802,464,02,261,000100,3
506,171,02,261,000100,1
135,90,02,261,000100,4
486,352,02,261,000100,2
1894,1344,02,122,000200,1
1242,875,02,122,000200,4
1975,1768,02,122,000200,3
797,612,02,122,000200,2
905,765,02,122,000800,3
1405,1189,02,122,000800,1
579,555,02,122,000800,2
870,768,02,122,000800,4
689,622,02,198,000100,2
1089,509,02,198,000100,1
47,6,02,105,000200,1
682,261,02,105,000300,3
597,488,02,105,000300,1
550,97,02,198,940100,1
76,4,02,198,940100,3
506,170,02,198,000100,3
435,321,02,198,000200,3
1178,731,02,198,000200,2
2496,2007,02,170,001202,1
2226,1677,02,170,001004,2
3605,2982,02,170,000601,1
1973,1529,02,170,000601,2
2441,1923,02,170,001003,2
1922,1641,02,170,000703,1
1027,883,02,170,000701,1
2223,2082,02,170,000701,2
2212,1851,02,170,000705,2
3330,2851,02,170,000603,1
808,586,02,195,000200,1
831,472,02,195,000200,2
412,216,02,020,002100,4
591,308,02,020,002100,1
959,577,02,020,002100,2
1325,972,02,020,002302,3
924,662,02,020,002302,1
942,655,02,020,002302,4
955,582,02,020,002302,5
2526,1322,02,020,002602,3
2023,1755,02,020,000201,2
2757,2253,02,020,000201,1
5064,2909,02,020,000400,1
1800,1265,02,020,001732,1
1867,795,02,020,001732,2
1387,941,02,020,001732,4
1124,528,02,020,002501,3
1342,619,02,110,000200,5
1433,1143,02,110,000200,4
2083,1280,02,110,000200,3
1092,786,02,110,000200,2
1196,681,02,110,000200,1
1505,1317,02,110,000500,2
855,660,02,110,000500,3
912,682,02,110,000500,1
2133,1383,02,020,002811,2
741,494,02,020,002811,3
1288,598,02,020,002811,1
2353,1284,02,020,002811,4
982,824,02,020,002813,3
1442,1219,02,020,002813,1
857,721,02,020,000102,3
994,955,02,020,000102,1
1246,1118,02,020,000203,1
2098,1751,02,020,000203,4
4693,3721,02,020,000203,3
402,70,02,150,000100,1
461,161,02,150,000100,2
2786,971,02,150,000200,3
2542,1588,02,150,000200,1
1076,337,02,150,000300,2
1192,70,02,188,000100,1
762,5,02,188,000100,5
1279,479,02,110,000300,3
1007,597,02,110,000300,2
1216,1006,02,110,000100,4
1272,1142,02,110,000100,2
613,567,02,110,000100,1
573,130,02,164,000100,2
1072,347,02,240,000100,1
1160,856,02,240,000100,2
457,40,02,290,000100,1
686,404,02,290,000200,2
2166,96,02,158,000100,3
2839,184,02,158,000100,4
643,417,02,275,000300,2
507,284,02,275,000300,4
935,504,02,130,000200,3
2576,34,02,158,000100,1
538,26,02,290,000400,1
875,66,02,290,000300,1
922,465,02,020,001500,4
440,147,02,290,000400,2
