B01001_001E,B01001B_001E,B01001C_001E,B01001D_001E,B01001E_001E,B01001F_001E,B01001G_001E,B03002_003E,B03002_013E,state,county,tract
3262,268,48,176,18,115,335,1702,600,04,003,001602
3862,110,254,205,0,150,12,2728,403,04,003,001701
3487,334,0,114,94,55,339,1832,719,04,003,001702
4326,249,0,93,26,102,467,2470,919,04,003,001703
5664,45,3,40,0,282,304,3356,1634,04,003,002001
4561,17,4364,34,0,2,110,28,6,04,017,940015
4411,4,4257,25,0,39,10,56,20,04,017,940301
3119,0,3025,0,0,8,60,19,7,04,017,940302
6597,31,155,64,0,267,207,4701,1172,04,017,961700
3286,0,184,7,0,2,72,2742,279,04,017,962500
4649,0,424,0,0,0,176,3684,365,04,017,963300
3228,21,37,0,0,15,174,2833,148,04,017,963400
3110,126,148,7,10,437,61,447,1874,04,013,082208
2942,142,1,0,0,389,47,222,2141,04,013,082209
1749,0,73,0,0,8,37,1379,252,04,017,964202
4516,0,115,49,0,82,107,3703,460,04,017,964800
2066,0,207,2,0,9,31,1614,203,04,017,964900
4861,20,135,0,0,274,119,3838,475,04,017,965200
5360,94,127,51,0,227,72,4265,524,04,017,965300
5140,460,157,449,12,470,198,2463,931,04,019,001801
2789,140,455,21,0,534,205,659,775,04,019,001303
5585,165,297,389,0,668,506,1797,1763,04,019,001304
3499,83,402,7,0,977,184,352,1494,04,019,002201
3674,149,84,423,0,35,203,2474,306,04,013,071511
4016,149,18,146,34,248,140,2299,982,04,013,071909
6105,411,70,111,338,2288,124,888,1875,04,013,082008
4575,1,30,198,0,264,105,3090,887,04,013,103606
4240,51,0,137,0,25,80,3767,180,04,013,103212
6474,127,12,1274,3,131,142,4280,505,04,013,103217
6024,177,0,106,41,61,191,5043,405,04,013,103605
4173,400,16,536,0,180,205,2266,570,04,013,103608
5434,398,249,150,0,680,316,3000,641,04,013,104205
6158,290,63,368,0,314,57,3852,1214,04,013,104212
5414,210,6,165,20,146,217,3910,740,04,013,104217
4473,288,0,161,0,549,60,1940,1475,04,013,104600
3568,1,80,86,0,7,503,2654,237,04,013,104801
4421,129,76,268,0,166,69,1273,2440,04,013,105601
4694,207,118,115,0,169,176,1511,2398,04,013,105702
3581,233,23,367,0,79,185,2292,402,04,013,318700
2839,44,0,166,0,135,276,1927,291,04,013,217101
3160,11,12,66,11,55,52,2757,196,04,013,217400
6597,74,106,34,0,98,276,5209,800,04,013,217800
5487,45,59,339,0,126,274,3978,666,04,013,319905
2647,389,26,157,3,452,63,1340,217,04,013,319908
2477,54,20,107,0,162,167,1814,153,04,013,319909
4052,38,0,114,0,38,33,3625,204,04,013,420209
4453,105,8,73,8,146,153,3687,273,04,013,420211
4601,0,258,58,0,41,118,3171,955,04,013,420303
4100,212,89,171,10,75,123,2600,820,04,019,003302
2591,79,0,74,10,125,23,1823,457,04,019,004047
5330,149,16,120,0,79,82,4206,678,04,019,004026
4377,156,59,31,0,661,513,2056,901,04,019,004033
2733,75,39,71,0,487,284,1574,203,04,019,004036
1947,21,25,108,0,25,34,1615,119,04,019,004050
2779,20,14,64,8,75,87,2250,261,04,019,004053
3016,50,287,58,0,350,204,592,1475,04,019,004112
6125,291,282,5,0,1870,210,791,2676,04,019,004407
1275,14,0,68,5,0,3,1110,75,04,013,420304
5612,950,23,233,0,152,252,1620,2382,04,013,082211
7184,703,298,0,0,560,109,390,5124,04,013,083000
3199,332,48,66,6,447,78,1414,808,04,013,092311
5046,482,16,126,12,382,81,2771,1176,04,013,092312
4917,767,64,37,0,361,305,1885,1498,04,013,092401
3993,6,22,57,0,623,158,1602,1525,04,021,002001
9922,1092,363,388,606,442,281,2723,4027,04,021,002002
3554,237,14,0,0,315,130,313,2545,04,021,002003
7991,86,468,0,0,324,382,4103,2628,04,021,002101
1256,16,58,14,0,71,3,635,459,04,021,002102
7881,235,266,29,0,534,364,4274,2179,04,021,002103
5732,16,148,62,0,88,55,4761,602,04,013,217002
6095,191,7,159,0,241,32,4417,1048,04,013,218000
5648,178,54,301,44,1195,239,2680,957,04,013,318400
4566,362,0,119,0,64,69,3476,476,04,013,111100
5853,407,68,0,0,1868,108,460,2942,04,013,112301
1795,265,42,21,0,54,16,1017,380,04,013,114100
3860,97,37,51,18,220,452,1986,999,04,013,071600
3128,77,171,75,0,71,111,2085,538,04,013,103501
4073,58,0,90,14,202,159,2865,685,04,013,104207
5512,153,0,387,8,65,396,4015,488,04,013,071509
3676,26,47,203,0,7,98,2679,616,04,013,103303
8907,462,67,734,3,268,579,5797,997,04,013,319000
4849,432,30,374,0,221,95,2679,1018,04,013,421201
6231,470,39,188,0,161,228,4039,1106,04,013,422216
4600,197,0,194,27,192,107,3193,690,04,013,422506
5088,154,0,391,0,395,236,3491,421,04,013,422512
6502,352,596,258,140,254,681,2252,1969,04,013,422104
5680,161,271,71,0,1244,407,1437,2089,04,013,422301
5291,216,25,45,0,104,98,4697,106,04,013,071801
7055,188,196,101,0,536,497,3714,1823,04,013,104100
4142,120,57,125,0,195,41,3244,360,04,013,106600
2393,13,0,20,0,10,0,2139,211,04,013,107800
5384,272,78,39,0,799,314,512,3370,04,013,109300
2975,131,101,47,0,724,24,99,1849,04,013,112507
5807,298,60,73,19,1269,76,595,3417,04,013,109601
8181,309,340,465,0,751,224,2831,3261,04,019,004411
4167,30,25,143,11,537,158,2305,958,04,019,004613
3333,59,17,150,28,12,37,2466,564,04,019,004619
3379,139,0,58,0,20,58,2260,844,04,019,004622
1340,37,2,47,0,23,76,1014,141,04,019,004628
2063,128,0,10,0,121,74,1320,410,04,019,004630
3456,96,21,145,0,150,288,2113,643,04,019,004631
4367,117,69,227,63,0,123,3450,318,04,019,004711
2174,184,9,95,0,234,70,1254,328,04,013,422215
5197,188,81,388,0,502,192,2655,1191,04,013,422402
3375,0,0,25,0,0,86,2950,314,04,021,000310
8544,384,309,712,0,243,425,3713,2758,04,013,061012
6153,539,230,779,0,265,133,2726,1481,04,013,061013
7074,945,57,230,77,534,611,2805,1815,04,013,061014
5525,732,24,114,0,531,168,2617,1339,04,013,061015
6762,796,130,570,0,147,209,3802,1108,04,013,061016
3378,442,222,7,0,403,274,1633,397,04,013,061017
4455,114,0,144,0,15,0,4105,77,04,013,061018
4616,403,81,432,7,191,168,2098,1236,04,013,061019
3751,338,136,343,88,310,149,1823,564,04,013,061020
2208,244,45,146,0,78,111,1063,521,04,013,061021
10115,1081,24,185,8,541,634,5031,2611,04,013,061022
11745,1123,124,619,54,952,1057,4924,2892,04,013,061023
1985,104,94,30,0,166,85,953,553,04,013,061024
10744,719,0,498,0,970,366,7151,1040,04,013,061025
4557,183,53,0,0,137,82,3200,902,04,013,061029
5568,486,0,311,15,99,141,3688,828,04,013,061026
5454,291,56,214,24,166,89,3605,1009,04,013,061027
3062,152,22,43,0,93,39,2411,302,04,013,061028
8330,834,0,129,11,327,233,5531,1265,04,013,061030
4766,348,21,121,0,51,92,3241,892,04,013,061031
6724,457,41,93,44,114,269,4825,881,04,013,061032
7158,448,131,121,9,167,243,4441,1598,04,013,061033
8388,559,0,267,0,412,572,5283,1295,04,013,061034
7103,723,0,347,0,332,301,4454,946,04,013,061035
4139,380,0,254,0,167,236,2387,715,04,013,061036
5341,283,14,322,21,130,141,3582,848,04,013,061037
4496,248,3,11,0,169,75,3255,735,04,013,061038
2223,59,15,0,0,18,167,1720,244,04,013,061042
4442,244,23,187,0,0,336,2996,656,04,013,061039
4260,383,12,203,0,128,148,2213,1173,04,013,061040
4651,470,23,64,0,560,85,1940,1509,04,013,061041
2894,239,74,31,0,148,193,1291,918,04,013,061043
8858,1298,0,416,28,125,194,5227,1570,04,013,061044
6476,111,11,158,0,145,45,5094,912,04,013,061045
6146,755,76,346,0,629,419,2417,1504,04,013,061046
3139,220,41,55,17,56,106,2369,275,04,013,071516
3890,150,43,273,25,73,151,2537,638,04,013,071517
3002,0,24,10,0,18,18,2697,235,04,019,004307
4469,160,24,0,0,1290,159,1101,1735,04,019,004311
3260,22,32,0,0,421,2,1585,1198,04,019,004316
4825,535,61,222,0,558,5,2594,850,04,019,003003
2355,97,42,171,0,185,27,1552,281,04,019,001802
3389,375,239,186,20,663,121,1024,761,04,019,002603
3987,109,171,150,34,268,246,2046,963,04,019,002703
11711,440,123,84,0,271,426,7710,2657,04,019,004107
4068,50,4,266,0,159,181,2804,604,04,019,004043
1809,13,6,89,17,24,33,1560,67,04,019,004052
2889,0,74,0,0,1225,118,586,886,04,019,004320
3067,155,20,96,11,252,196,1608,729,04,019,004413
6308,49,18,116,0,589,456,4138,942,04,019,004419
1496,101,1,167,0,214,154,591,268,04,019,000300
1953,55,377,148,0,339,201,551,282,04,019,001302
6441,245,415,494,0,210,111,4091,875,04,019,001400
6073,258,677,58,0,1188,328,1047,2517,04,019,002501
3561,56,87,0,0,936,132,374,1976,04,013,110002
8509,1636,495,1445,24,752,250,3070,837,04,013,320001
3501,342,91,1069,0,321,78,1337,263,04,013,319101
2833,104,43,266,0,669,94,1359,298,04,013,319300
5504,246,116,71,22,221,111,3485,1232,04,013,420208
4215,203,75,56,0,337,132,1073,2339,04,013,422002
4714,222,146,35,0,429,168,1483,2231,04,013,422102
4378,418,294,170,0,602,93,1561,1240,04,013,422107
2661,35,51,65,0,102,31,1934,443,04,013,422213
3140,86,60,108,0,35,210,2002,639,04,013,422219
2003,34,103,81,0,20,42,1599,124,04,013,422220
5408,151,10,577,21,340,273,3489,547,04,013,422308
4937,47,86,324,0,182,233,3212,853,04,013,422403
4333,243,86,45,8,1,172,3259,519,04,013,422513
2710,0,0,8,0,0,8,2652,42,04,013,422618
119,0,107,5,0,0,0,7,0,04,013,940700
2085,35,0,43,0,40,43,1623,301,04,013,217201
4788,216,6,123,0,45,210,3473,715,04,013,218300
1748,64,126,178,12,81,26,821,440,04,013,319704
2963,18,0,34,0,16,6,2580,309,04,013,420207
4412,239,56,9,101,135,194,3418,260,04,013,420603
4637,0,32,78,0,455,174,3167,731,04,019,004431
3719,419,4,616,0,436,94,1020,1130,04,019,004510
4463,252,153,228,17,379,236,2073,1125,04,019,004511
4043,119,73,79,0,1015,29,1653,1075,04,019,004512
2704,46,38,160,0,427,137,1130,766,04,019,004513
5312,113,12,270,0,235,212,3938,532,04,019,004640
3911,244,16,36,0,154,76,2855,530,04,019,004641
1731,15,10,13,0,0,14,1667,12,04,013,040512
3108,5,0,0,0,17,16,3050,20,04,013,040513
4696,10,54,23,0,122,26,3286,1175,04,013,040515
7820,446,45,132,53,204,152,5838,950,04,013,040517
4954,48,0,5,0,26,29,4458,388,04,013,040516
7158,300,6,258,0,493,140,5118,843,04,013,040518
6219,189,16,68,11,99,366,4976,494,04,013,040519
5670,112,36,161,5,125,368,4321,542,04,013,040520
17951,545,776,394,0,267,391,12135,3443,04,021,000205
4955,449,0,49,0,63,158,3270,966,04,021,000206
2289,77,48,17,0,39,114,1302,692,04,021,000208
12582,472,15,208,0,376,558,8344,2609,04,021,000209
8725,369,46,634,0,309,258,4684,2425,04,021,000210
4139,97,48,121,41,49,122,2868,793,04,021,000211
6675,348,109,53,114,153,359,4565,974,04,021,000212
12241,1369,0,207,0,210,748,8303,1404,04,021,000213
10817,464,161,381,0,325,578,6844,2064,04,021,000214
2172,4,20,29,0,73,69,1656,321,04,021,000215
2821,0,12,72,0,0,0,2601,136,04,021,000307
5520,0,0,0,26,0,286,3890,1318,04,021,000308
3490,71,161,0,0,0,61,2993,204,04,021,000309
2918,0,0,11,29,22,40,2608,208,04,021,000311
3757,156,116,21,0,100,35,2394,935,04,021,000312
4957,32,145,0,0,66,18,4195,501,04,021,000313
6033,70,313,29,0,146,266,4214,995,04,021,000314
4644,23,101,122,0,194,25,3720,459,04,021,000315
7883,92,56,40,0,15,40,7412,228,04,021,000316
2749,0,0,34,0,7,10,2627,71,04,021,000317
7869,100,0,173,0,145,158,6300,993,04,021,000318
1608,0,7,0,0,0,21,1531,49,04,021,000319
5999,12,75,160,0,79,28,5316,329,04,021,000603
4531,0,0,0,0,0,0,4511,20,04,021,000604
3029,309,109,44,0,361,153,1489,564,04,021,001711
12,0,2,0,0,0,0,9,1,04,013,980400
0,0,0,0,0,0,0,0,0,04,013,980500
7386,18,5115,23,26,145,403,1428,228,04,013,941300
2671,267,0,75,29,21,0,2043,236,04,013,980600
0,0,0,0,0,0,0,0,0,04,013,980700
2598,27,66,26,0,45,39,1936,459,04,015,940501
2180,0,0,0,0,0,0,1757,423,04,015,950401
4141,57,249,120,14,12,44,3519,126,04,015,950402
3880,112,89,46,0,29,69,3384,151,04,015,950703
7320,18,20,29,0,118,115,6583,437,04,015,950704
4169,182,11,59,0,156,264,2691,806,04,013,618200
3141,1,104,0,0,79,111,2408,438,04,013,618300
3794,81,136,251,0,111,147,2470,598,04,013,618400
4108,286,202,30,0,63,129,2683,715,04,013,618500
5669,58,47,187,0,722,256,3329,1070,04,013,618600
2923,37,90,9,0,306,67,1758,656,04,013,618700
4707,214,45,57,91,327,466,2138,1369,04,013,618800
6978,451,0,304,0,498,163,4994,568,04,013,618900
3228,36,8,198,0,28,90,2445,423,04,013,619000
3664,512,122,20,0,466,175,1656,713,04,013,619100
5671,158,109,228,8,414,319,2635,1800,04,013,619200
2618,1,83,7,0,181,99,1173,1074,04,021,001407
2421,18,59,92,0,34,72,1861,285,04,021,001408
1065,0,30,24,0,65,21,848,77,04,021,001701
6565,727,130,306,0,474,312,3442,1174,04,021,001704
4291,23,17,7,0,59,149,3340,696,04,015,950705
3924,0,134,0,0,108,41,3361,280,04,015,950706
4216,140,23,54,0,38,80,3360,521,04,015,951401
3773,70,0,47,23,90,97,2884,562,04,015,951402
3805,52,0,55,0,44,81,2896,677,04,015,951501
5175,222,34,47,0,329,46,4171,326,04,015,951502
4278,69,12,38,0,128,80,2704,1247,04,015,951602
3076,60,59,16,0,106,36,2105,694,04,015,951601
2026,0,90,76,0,10,22,1526,302,04,015,952001
7219,48,75,13,344,0,113,5361,1265,04,015,952002
4968,47,0,49,0,102,237,3437,1096,04,015,952003
3579,97,28,161,0,61,57,2470,705,04,015,952004
5312,0,27,26,0,125,113,4420,601,04,015,953401
5656,13,29,325,0,1,100,4954,234,04,015,953402
9390,0,76,114,20,198,407,7778,797,04,015,953601
3142,141,165,0,0,17,88,2306,425,04,015,953602
5889,295,101,22,0,128,27,4350,966,04,015,953800
6876,75,395,151,0,159,182,5248,666,04,015,953900
6948,262,65,80,4,229,309,5353,646,04,015,954800
3803,12,56,0,0,20,31,3196,488,04,015,954900
5180,16,690,0,21,85,249,3476,643,04,015,955000
2782,0,2735,0,0,0,21,26,0,04,017,940010
1070,0,1059,0,1,0,8,2,0,04,017,940008
2265,0,2105,78,3,0,39,36,4,04,017,940011
3349,13,3298,14,5,0,0,9,10,04,017,940012
5059,16,4823,105,0,15,0,100,0,04,017,940013
2533,0,2508,0,12,3,0,10,0,04,017,940014
3458,140,0,107,0,303,259,2004,645,04,013,092402
5428,246,69,95,8,137,433,3762,678,04,003,001300
7938,697,300,16,27,53,134,3693,3018,04,003,000500
4382,17,40,26,0,318,8,246,3727,04,003,000700
3186,4,15,3,0,184,155,1740,1085,04,003,001100
1647,9,15,0,0,18,92,1064,449,04,003,000100
2080,0,0,0,0,0,171,1653,256,04,003,000400
4022,55,13,121,0,621,149,432,2631,04,003,000800
4740,19,38,0,0,20,158,3568,937,04,003,002100
1444,40,86,0,0,5,0,1115,198,04,003,001000
2094,0,31,9,0,58,43,1523,430,04,012,020100
3121,168,629,9,0,231,245,905,934,04,012,940200
5336,0,2180,35,0,614,214,984,1309,04,012,940300
9678,14,61,161,17,25,272,7897,1231,04,015,950600
5694,62,101,35,0,106,0,4855,535,04,015,953300
1102,0,0,2,0,42,22,367,669,04,007,001300
4175,59,91,38,0,21,32,3651,283,04,007,000400
1523,0,70,0,0,64,88,1296,5,04,007,000600
2279,7,2206,0,0,0,46,20,0,04,007,940200
3604,101,65,25,0,715,184,2373,141,04,013,217204
4044,89,0,38,0,1014,114,1761,1028,04,013,217501
3008,96,87,101,0,153,97,2295,179,04,013,217502
5226,193,205,2186,20,514,85,1730,293,04,013,319103
6790,337,418,1717,0,411,365,3165,377,04,013,319104
6452,515,71,265,174,1085,898,2566,878,04,013,319201
3357,340,225,352,15,197,190,1767,271,04,013,319202
3829,172,223,139,12,961,124,1721,477,04,013,319705
5698,418,89,404,29,1659,399,1935,765,04,013,319706
3271,66,45,105,0,209,116,2372,358,04,013,320100
6811,117,0,73,0,104,159,6011,347,04,013,420107
1821,18,14,19,7,11,57,1462,233,04,013,420108
4816,240,39,110,0,10,146,4058,213,04,013,420109
5494,42,142,32,0,0,117,4490,671,04,013,420110
3879,36,45,68,0,60,232,2692,746,04,013,420111
3289,68,24,46,0,57,138,2622,334,04,013,420112
3743,323,18,0,0,15,16,2577,794,04,013,420113
3912,152,51,44,0,325,113,2199,1028,04,013,420114
3210,0,37,8,0,141,15,2525,484,04,013,420115
2429,8,16,57,11,0,53,2226,58,04,013,420116
1876,0,0,9,0,0,17,1850,0,04,013,420213
3945,181,48,21,17,168,133,3197,180,04,013,420214
2750,60,0,142,0,60,81,2029,378,04,013,814900
9002,826,49,415,0,222,538,5955,997,04,013,814800
3792,56,6,163,0,30,225,2800,512,04,013,815000
5432,390,50,341,49,141,474,3019,968,04,013,815100
10260,671,28,412,34,212,313,7064,1526,04,013,815200
4089,119,8,289,0,155,215,2946,357,04,013,815300
9282,276,291,673,0,31,280,6555,1176,04,013,815400
6637,221,29,504,56,164,140,4742,781,04,013,815500
5692,229,214,237,12,104,523,3924,449,04,013,815600
5184,63,37,155,8,84,152,3505,1180,04,013,815700
6401,241,11,333,0,172,460,4402,782,04,013,815800
10091,199,140,1630,26,490,362,6342,902,04,013,815900
16890,979,1,1379,36,274,327,11794,2100,04,013,816000
6947,464,193,367,12,59,275,4828,749,04,013,816100
4185,154,10,59,0,30,127,3294,511,04,013,816500
5576,52,0,244,0,49,117,4052,1062,04,013,816600
3628,149,0,127,0,7,165,2498,682,04,013,816200
5541,160,17,206,0,59,211,4519,369,04,013,816300
7663,68,0,525,0,64,337,5502,1167,04,013,816400
2301,125,39,94,10,10,90,1528,405,04,013,816700
5308,125,0,115,0,141,277,4012,638,04,013,816800
6936,90,122,23,53,230,177,5669,572,04,013,816900
3387,35,11,27,0,59,99,2694,462,04,013,817000
2888,19,24,20,0,0,0,2798,27,04,019,004324
1681,0,0,0,0,7,0,1566,108,04,019,004325
3554,86,0,114,0,200,55,1502,1597,04,019,004326
4718,100,0,97,0,110,78,3054,1279,04,019,004327
3298,0,0,46,0,0,25,3197,30,04,019,004328
11311,362,0,228,0,171,740,6337,3473,04,019,004329
1691,0,0,0,0,0,18,1663,10,04,019,004330
1472,0,0,0,0,0,0,1414,58,04,019,004332
3760,39,62,16,0,753,423,753,1714,04,019,004333
10778,204,477,174,0,3321,706,2279,3617,04,019,004334
7038,392,133,19,0,1245,271,3400,1578,04,019,004421
5269,77,293,54,0,584,114,1955,2192,04,019,004422
4147,63,76,36,0,89,328,3058,497,04,019,004423
3518,0,13,15,0,19,0,3194,277,04,019,004331
4205,52,52,0,0,422,250,2240,1189,04,019,004424
6160,47,102,13,0,276,17,5050,655,04,019,004425
2691,26,0,158,0,52,164,1452,839,04,019,004426
9330,232,89,487,72,111,313,5779,2247,04,019,004427
3204,20,58,55,0,151,158,2271,491,04,019,004428
7688,161,27,429,0,166,306,4941,1658,04,019,004429
3006,79,356,38,0,323,92,1572,546,04,019,004430
4675,155,232,276,0,180,460,2655,717,04,013,523005
5615,822,195,144,0,216,242,1376,2620,04,013,523102
6503,194,19,210,0,394,402,3774,1510,04,013,092306
4915,505,4,169,25,199,254,1987,1772,04,013,092500
4042,96,15,131,0,75,117,3239,369,04,013,103208
1197,0,0,0,0,8,71,527,591,04,007,000800
1860,24,0,0,0,1,2,1819,14,04,007,000700
5152,59,223,43,0,191,178,2928,1530,04,007,001200
4714,0,4247,0,0,0,418,9,40,04,009,940500
7390,185,15,33,0,16,85,6372,684,04,013,617400
3661,63,0,42,0,53,43,3391,69,04,013,617500
5510,63,0,306,8,54,209,4164,706,04,013,617600
3588,131,3,456,0,49,105,2424,420,04,013,617700
2370,17,0,48,0,43,30,2040,192,04,013,617800
2653,11,5,140,0,7,30,2149,311,04,013,617900
5012,202,0,174,0,181,385,3651,419,04,013,618000
4262,39,124,75,9,57,165,3411,382,04,013,618100
5303,355,243,205,0,1202,458,965,1875,04,013,116202
4795,736,3,173,4,891,91,1366,1531,04,013,116703
3745,264,13,304,0,24,50,2572,518,04,013,116714
3323,411,116,106,0,240,567,1620,263,04,013,116717
1507,0,0,117,0,22,21,1317,30,04,013,216810
4276,29,1,213,0,41,35,3910,47,04,013,216822
4356,43,8,263,0,15,13,3895,119,04,013,216826
3821,20,60,0,133,20,78,3060,450,04,013,104225
4430,38,19,224,10,18,72,3728,321,04,013,105102
6416,343,109,70,0,453,226,3330,1885,04,013,105200
4015,407,1,50,0,66,83,2803,605,04,013,105400
8053,215,80,510,0,685,619,2047,3897,04,013,106900
2365,76,20,338,0,402,39,778,712,04,013,107201
5738,210,83,333,0,786,75,1169,3082,04,013,107202
3254,4,0,70,0,0,45,2959,176,04,013,108000
1939,76,118,68,0,171,56,1129,321,04,013,108802
5819,204,28,24,7,1892,256,854,2554,04,013,109702
1694,0,0,0,0,140,12,135,1407,04,013,114600
3825,364,148,236,0,102,157,2340,478,04,013,113100
4108,1041,107,65,0,817,145,479,1454,04,013,113602
3095,1101,182,32,0,685,103,284,708,04,013,114302
3227,904,168,10,0,591,51,281,1222,04,013,115300
6994,361,136,0,0,1463,277,514,4243,04,013,115700
6574,861,156,25,230,1272,134,753,3143,04,013,115900
7163,1848,29,173,0,2322,78,889,1824,04,013,116300
5531,668,121,15,0,865,61,498,3303,04,013,116500
3550,245,62,77,0,69,16,2803,278,04,013,116721
1591,0,1586,0,0,0,5,0,0,04,001,942600
3850,14,326,148,0,63,120,2702,477,04,005,000200
6438,130,963,66,0,562,257,2700,1760,04,005,000300
5192,52,29,115,0,15,109,4225,647,04,013,616700
5499,29,65,158,41,294,160,3864,888,04,013,616800
3854,89,34,50,24,0,126,3056,475,04,013,616900
5915,162,19,291,0,74,123,4378,868,04,013,617000
2406,119,0,82,0,21,119,1914,151,04,013,617100
2485,47,0,139,0,15,54,1987,243,04,013,617200
2549,3,2494,21,0,0,13,18,0,04,017,942400
6122,190,910,64,44,234,352,3368,960,04,005,000800
6959,90,898,463,0,132,332,4183,861,04,005,000900
3517,18,185,84,0,29,75,2777,349,04,005,000100
2720,5,62,87,0,35,90,2271,170,04,005,001200
2903,27,198,0,15,1,149,2320,193,04,005,001500
4575,258,23,164,0,208,213,3335,374,04,013,422631
3768,2,68,99,0,109,11,2781,698,04,013,422632
4735,18,0,10,0,147,62,3166,1332,04,013,422634
1656,0,29,0,0,0,26,1371,230,04,013,422635
2590,165,99,77,0,0,39,1966,244,04,013,422636
3702,198,85,27,0,154,34,2785,419,04,013,422637
1418,0,0,10,0,0,50,1307,51,04,017,963700
4642,98,212,33,0,44,223,3718,314,04,017,963800
1520,4,55,0,0,1,22,1370,68,04,017,964201
3985,39,70,39,0,792,83,1633,1329,04,013,421501
4517,82,212,242,0,84,173,3319,405,04,013,422507
5167,0,451,4,13,186,52,3859,602,04,013,040502
5525,44,201,5,0,155,47,3523,1550,04,013,050603
1756,51,0,39,0,196,100,661,709,04,013,061300
6874,501,16,83,0,16,18,5890,350,04,013,071505
5908,95,59,11,0,60,114,4627,942,04,013,071903
5538,224,84,412,25,529,333,2495,1436,04,013,071906
3329,367,165,18,0,131,186,957,1505,04,013,092600
4654,416,244,65,2,423,450,1110,1944,04,013,093101
4562,375,146,73,0,210,190,917,2651,04,013,093104
2936,22,3,56,0,7,89,2616,143,04,013,103205
4233,95,35,204,0,14,154,3487,244,04,013,103211
4284,109,7,270,0,0,298,3403,197,04,013,103214
3048,27,86,9,0,95,67,2255,509,04,013,103614
5665,202,30,75,0,105,313,3687,1253,04,013,103900
2236,142,132,38,0,289,34,1269,332,04,013,104227
4085,298,176,22,8,486,228,1236,1631,04,013,104501
2929,72,127,34,0,39,55,1932,670,04,013,106400
5358,255,0,0,0,1758,189,792,2364,04,013,109603
5017,238,22,192,0,82,18,3969,496,04,013,613700
4317,112,49,151,0,25,95,3551,334,04,013,613800
6255,145,10,357,0,108,57,5224,354,04,013,613900
4404,90,0,126,0,193,41,3664,290,04,013,614000
6829,153,0,774,14,90,286,4960,552,04,013,614100
4520,55,24,244,0,104,162,3389,542,04,013,614200
4052,43,83,154,0,528,175,2541,528,04,013,614500
6343,248,53,370,117,92,168,4399,896,04,013,614600
3157,39,2,310,0,89,115,2438,164,04,013,614300
3909,28,14,161,0,27,46,2909,724,04,013,614400
2840,270,9,84,0,140,271,1543,523,04,013,614700
4055,19,16,227,0,65,134,2870,724,04,013,614800
4238,438,52,382,0,8,320,2776,262,04,013,614900
9715,192,0,1136,0,58,208,7327,794,04,013,615000
4397,159,13,323,6,128,228,3350,190,04,013,615100
6896,105,64,300,22,6,92,5843,464,04,013,615200
1909,0,0,14,0,6,128,1449,312,04,013,615300
2629,0,0,10,0,18,0,2507,94,04,013,615400
2481,27,0,8,0,47,0,2355,44,04,013,615500
3381,1,4,0,14,38,0,2952,372,04,013,615600
2941,44,0,176,80,9,28,2353,251,04,013,615700
4946,72,11,250,12,53,161,4046,341,04,013,615800
4241,125,86,199,0,0,396,3162,273,04,013,615900
3290,301,347,87,20,866,151,322,1196,04,019,002202
3779,296,8,103,46,102,72,2636,516,04,019,002905
3584,147,383,249,0,633,195,1138,839,04,019,002604
1732,53,30,154,0,28,46,1193,228,04,019,003004
2137,39,0,302,0,67,52,1481,196,04,013,616000
3386,24,0,12,0,56,139,2368,787,04,013,616200
2210,33,1,146,0,49,29,1694,258,04,013,616300
5691,61,16,1571,0,3,121,3627,292,04,013,616400
3441,183,59,70,0,5,100,2611,413,04,013,616100
3196,101,73,159,26,11,153,2167,506,04,013,616500
5917,62,63,164,39,405,111,4106,967,04,013,616600
3690,129,165,100,0,137,94,2296,769,04,019,003303
5391,238,359,39,0,839,141,319,3456,04,019,003706
3456,21,228,6,0,518,364,416,1903,04,019,003707
6408,310,20,83,14,524,218,4061,1178,04,019,004062
6458,263,0,216,10,152,372,4380,1065,04,019,004063
9413,172,20,319,24,485,590,6945,858,04,019,004064
3259,256,45,250,0,153,74,1734,747,04,019,003304
3952,69,0,113,5,376,172,2669,548,04,019,004065
2680,107,0,166,0,56,360,1617,374,04,019,004066
2487,89,40,56,0,108,73,1532,589,04,019,004067
4968,136,69,883,0,34,136,2980,730,04,013,810500
6333,280,139,830,41,37,75,4316,615,04,013,810600
7232,610,254,332,0,136,196,3976,1728,04,013,810700
4400,33,9,848,0,162,225,2506,617,04,013,810800
5872,163,72,366,34,381,114,4201,541,04,013,810900
2849,13,89,194,0,162,110,2006,275,04,013,811000
2755,28,96,171,0,30,183,1436,811,04,013,811100
2814,396,0,470,0,76,213,1429,230,04,013,811200
2995,60,116,345,0,42,127,1887,418,04,013,811300
5158,342,0,467,0,127,215,3330,677,04,013,811400
2291,133,2,556,0,12,85,1429,74,04,013,811800
2522,275,0,355,0,34,91,1459,308,04,013,811500
4342,372,0,463,0,121,248,2516,622,04,013,811600
4223,241,150,58,0,172,235,2515,852,04,013,811700
5896,488,26,695,44,153,106,3731,653,04,013,811900
4719,351,0,307,0,17,230,2543,1271,04,013,812000
6389,579,2,606,0,190,322,3614,1076,04,013,812100
7623,131,21,1447,0,36,179,4617,1192,04,013,812200
4839,177,0,1055,0,94,97,2551,865,04,013,812300
2397,123,10,379,0,30,118,1318,419,04,013,812500
4949,295,102,324,0,108,326,3448,346,04,013,812600
