B02001_001E,B02001_002E,state,county,tract,block group
1345,861,04,019,002901,2
1765,1664,04,005,000600,1
1216,1197,04,005,001600,3
1587,1493,04,013,104217,3
2679,36,04,001,944000,3
2534,2019,04,001,970200,1
1056,986,04,001,970200,2
1875,1467,04,001,970300,1
1599,21,04,001,942700,2
1175,946,04,013,421702,3
704,691,04,013,421701,3
2074,1204,04,013,421303,1
1963,1377,04,013,421002,2
2331,174,04,001,944201,3
1413,24,04,001,945001,4
590,66,04,001,944901,4
2555,1537,04,013,110902,1
3175,2377,04,013,319910,1
2632,2356,04,013,420602,1
1606,1293,04,013,421601,2
1573,841,04,019,002501,2
830,584,04,019,003502,4
607,476,04,019,003502,5
1878,1296,04,019,003503,1
1615,1406,04,019,004022,1
1314,1281,04,019,004022,2
4433,3627,04,019,004639,1
473,429,04,019,004618,1
1442,1291,04,019,000700,1
588,473,04,019,000700,4
729,628,04,019,004032,1
624,397,04,019,001000,2
728,588,04,019,004010,2
2703,2302,04,013,104216,3
601,457,04,013,104226,3
1412,1363,04,013,105103,3
1804,1058,04,013,112505,1
1694,1061,04,013,112900,4
1420,790,04,013,113300,2
1180,1128,04,013,216842,1
1436,1196,04,013,216840,3
1256,1142,04,013,216839,3
1729,1000,04,013,116611,1
1861,1520,04,013,319201,4
2415,1029,04,013,319201,2
984,476,04,013,319104,3
823,440,04,013,319103,2
1057,838,04,013,217502,3
1944,1077,04,013,217204,2
726,640,04,021,001303,1
401,391,04,021,001405,3
5294,3357,04,019,004117,2
853,811,04,019,004070,1
1564,1483,04,027,011106,2
3561,2647,04,013,112511,1
1064,939,04,013,319000,2
2450,2037,04,013,421201,2
951,887,04,013,422216,1
1027,847,04,013,422506,5
1764,1483,04,013,422302,3
2101,1802,04,013,422309,2
737,720,04,013,422510,2
1138,987,04,013,216821,1
481,425,04,013,050603,3
2756,2300,04,013,071505,1
1895,1811,04,013,071505,4
1409,1376,04,013,071903,7
751,751,04,013,071903,5
1987,1369,04,013,071906,2
1183,1047,04,013,071510,3
1181,801,04,013,114402,2
1395,858,04,013,114900,2
408,286,04,019,002000,4
965,886,04,019,002000,1
2384,1190,04,019,002504,1
846,776,04,013,105002,1
1990,1337,04,013,114000,1
1635,1342,04,013,116204,3
2772,2298,04,005,000700,2
839,765,04,007,000800,2
1651,1469,04,007,001200,2
1305,0,04,009,940500,2
2750,2624,04,025,000700,3
3552,3109,04,025,001500,2
2193,1980,04,025,001300,1
1388,1348,04,025,000801,1
1420,1161,04,025,000202,1
1261,992,04,019,004428,2
3466,2049,04,019,004115,1
2333,1217,04,013,813000,2
2184,1627,04,013,812800,2
1399,1088,04,013,812700,2
892,777,04,019,004008,4
764,708,04,019,004008,1
1223,487,04,019,004035,3
1540,1302,04,013,092306,2
417,368,04,013,092500,3
1279,1087,04,013,103208,1
1037,674,04,013,103216,4
1218,970,04,013,812200,3
2487,1879,04,013,812000,2
1058,995,04,013,811900,3
1115,931,04,013,420501,4
966,804,04,013,319403,4
2328,2010,04,013,216829,2
1181,1019,04,013,616500,3
2027,1696,04,013,050607,5
1032,777,04,013,050607,2
1739,1023,04,013,040518,4
3409,3320,04,013,040516,2
1947,1638,04,013,523104,2
2998,2453,04,027,011800,2
828,816,04,012,020501,1
2402,2361,04,013,216821,3
3092,2732,04,013,420104,2
2534,190,04,013,941300,4
1552,876,04,013,422104,2
2103,1274,04,013,422301,2
1654,1492,04,013,071801,1
3316,2627,04,013,107202,1
1884,1780,04,013,108000,2
1817,950,04,013,109702,2
1694,1542,04,013,114600,1
1725,1711,04,013,420704,2
1370,1173,04,013,523006,3
1879,1622,04,013,103606,3
1822,1784,04,013,103212,1
1385,1003,04,019,002802,1
2688,2031,04,027,011600,3
1312,13,04,017,942400,1
1479,1253,04,015,951900,1
2821,140,04,017,940100,1
3165,1328,04,017,960500,2
991,978,04,015,953200,1
1867,1867,04,015,951700,1
863,733,04,015,951700,2
2123,1963,04,015,952400,2
1056,960,04,015,952600,2
2328,1820,04,015,952900,4
1342,761,04,017,960600,1
1565,242,04,017,960600,2
2123,1504,04,017,960200,1
384,224,04,017,960400,4
833,5,04,017,942300,1
1429,1195,04,013,319600,2
1569,1098,04,013,319600,4
1365,954,04,019,004613,3
1911,1696,04,019,004622,2
658,567,04,019,004628,2
1602,1189,04,019,004631,1
294,18,04,027,011501,3
1555,1402,04,013,616200,2
1139,883,04,013,616000,1
1224,1127,04,013,615900,1
1176,1039,04,013,615800,1
2098,1743,04,013,092716,1
578,568,04,013,092715,1
1453,1186,04,013,092402,1
1197,1178,04,019,004328,2
11311,9810,04,019,004329,1
1777,9,04,005,942201,1
2009,1543,04,005,001102,2
743,7,04,005,945100,3
1041,1000,04,013,616400,4
1454,1347,04,011,960200,1
1012,989,04,003,000202,1
1292,1168,04,003,000303,2
1415,891,04,013,105602,1
1466,1096,04,013,523103,4
2499,1577,04,013,422104,5
3703,3491,04,007,000301,1
1823,1823,04,013,040522,1
2600,2246,04,013,040520,1
4067,3351,04,013,040519,1
1811,1797,04,013,040513,2
4181,3135,04,023,966104,1
1102,1078,04,021,001408,1
3233,2479,04,021,002001,1
1670,1522,04,021,941400,2
2527,2346,04,021,000313,2
1246,1079,04,021,000314,3
1965,1914,04,021,000317,2
4128,3400,04,013,422644,1
337,23,04,017,940013,1
777,11,04,017,940302,1
1386,1071,04,021,000901,1
3544,3544,04,021,000604,1
1312,1286,04,021,000309,2
1923,1923,04,021,000308,1
765,659,04,021,002002,1
1437,1228,04,021,002003,2
4046,3396,04,021,002103,3
1486,1321,04,023,966302,3
930,652,04,013,071914,2
4105,2836,04,013,061046,2
944,807,04,013,216849,2
1663,1598,04,013,216848,2
3073,2599,04,013,612000,1
1971,1739,04,005,002200,5
2170,124,04,005,944900,1
1927,9,04,005,945200,3
1259,0,04,005,945000,3
901,797,04,019,004712,2
1344,1065,04,019,003102,3
2186,692,04,019,940900,1
1261,1058,04,019,001500,2
568,484,04,019,001700,3
967,566,04,019,002100,4
1392,1095,04,013,107400,1
661,536,04,013,107700,2
736,478,04,013,107700,3
717,491,04,013,108901,1
1204,879,04,013,108902,3
1758,1290,04,013,108902,2
1807,1450,04,013,092309,1
1472,1381,04,013,217800,3
1877,1761,04,013,319905,1
2477,1967,04,013,319909,1
877,858,04,013,420209,2
1275,1185,04,013,420304,1
1434,1200,04,013,319401,4
780,445,04,013,092309,4
1766,1073,04,013,092711,2
1353,1173,04,013,092600,2
922,801,04,019,004711,1
3265,2839,04,013,422633,1
1817,1674,04,013,030402,3
1640,1366,04,013,010102,2
1002,869,04,013,422629,2
1800,1744,04,013,030401,3
0,0,04,013,113802,1
1842,1459,04,013,421501,3
1842,1036,04,019,002505,2
1476,974,04,013,092718,1
1141,926,04,013,216845,2
1664,1266,04,013,040530,1
1317,1289,04,013,040514,2
1542,1385,04,013,116800,2
854,0,04,013,941300,2
1862,1588,04,019,004430,2
2060,52,04,019,941000,2
2691,2291,04,019,004426,1
1547,838,04,021,001306,2
1952,1456,04,021,001304,4
1683,1369,04,021,001305,1
1603,1409,04,021,001305,4
948,901,04,013,217203,4
1050,849,04,019,004513,2
2627,2299,04,013,422643,1
2604,1894,04,021,000205,3
2571,2298,04,021,000209,3
2382,2059,04,021,000210,1
1342,1109,04,021,000208,2
2839,2554,04,021,000214,3
2267,1550,04,021,000213,3
1243,1156,04,013,108301,2
1597,924,04,013,107602,2
1407,805,04,013,107601,2
2936,2649,04,013,612400,3
1461,1273,04,013,612300,4
2930,1984,04,013,612300,1
2068,1931,04,013,420107,2
1274,947,04,013,216853,3
1155,1155,04,019,004332,1
2949,1914,04,019,004114,2
549,528,04,012,020602,2
572,572,04,007,000302,3
4202,2809,04,013,112513,1
5576,4302,04,013,112511,2
1005,726,04,013,106002,2
88,83,04,013,105503,1
1988,1785,04,013,071515,3
1756,1347,04,013,061402,1
740,554,04,013,061047,2
1503,1215,04,013,422504,2
2068,1824,04,013,613700,3
1162,787,04,013,060903,1
1176,730,04,013,060902,2
898,655,04,013,060901,1
960,659,04,013,060801,5
1156,938,04,013,060801,2
697,591,04,019,004726,1
1525,1134,04,023,966105,2
2722,2307,04,009,961700,1
1219,1207,04,009,961100,1
2849,2748,04,013,422628,2
1129,962,04,013,216846,3
2843,1462,04,013,082016,1
1672,1358,04,013,421001,2
1856,1449,04,013,420710,3
669,647,04,013,420709,2
887,887,04,013,216832,2
1110,1055,04,013,216831,1
2021,1343,04,013,523006,4
1383,1148,04,019,004647,2
1392,1143,04,019,003706,2
1380,1190,04,013,422646,2
1518,1134,04,013,216833,3
1467,1297,04,013,216830,2
3380,2137,04,013,114703,2
3458,2969,04,013,816400,3
619,609,04,015,952002,1
1051,967,04,015,950402,3
1562,1043,04,013,109603,4
1613,919,04,013,618900,5
1940,1576,04,013,618400,2
722,691,04,013,614600,3
774,725,04,013,811400,1
3498,3251,04,013,723308,3
2365,1741,04,013,723307,1
1531,1007,04,013,619100,2
1541,1508,04,019,004328,1
1214,1199,04,019,004331,2
801,4,04,005,942201,2
1217,0,04,005,942201,3
3682,2655,04,005,001102,1
1416,1003,04,005,001102,4
1232,698,04,005,001102,3
1419,8,04,005,945100,1
560,541,04,019,004328,3
377,362,04,021,002102,2
1733,1502,04,021,002101,1
1535,1237,04,021,002101,3
2683,2165,04,021,002101,2
2040,1827,04,021,002101,4
2194,1596,04,021,001404,2
2129,1776,04,021,001404,1
1000,955,04,021,001407,1
1618,1292,04,021,001407,2
2218,1173,04,019,004510,1
1501,977,04,019,004510,2
2132,1517,04,019,004421,1
1725,1548,04,019,004421,3
3181,1913,04,019,004421,2
2525,2456,04,019,004425,1
1596,1288,04,019,004425,2
1940,1877,04,019,004324,2
745,735,04,019,004330,1
2491,2078,04,019,004072,1
957,750,04,019,004071,3
653,355,04,019,002201,1
1404,592,04,019,002201,3
803,803,04,025,001002,1
1214,1046,04,019,004726,2
921,879,04,013,814900,2
1829,1528,04,013,814900,1
1175,1010,04,013,422640,3
1418,1210,04,013,422640,2
1497,1323,04,013,422638,2
3063,2746,04,013,422638,1
1787,1272,04,013,422106,3
1125,891,04,013,050609,2
1211,901,04,013,050607,1
1538,1125,04,013,050607,4
2117,1307,04,013,050607,3
1767,1701,04,013,040518,1
836,735,04,013,040518,5
1168,889,04,013,040518,3
1648,1613,04,013,040518,2
1545,1526,04,013,040516,1
1681,1665,04,013,010101,2
2291,1533,04,013,082210,2
2965,2090,04,013,082210,1
2412,1329,04,013,109801,2
2649,1701,04,013,109801,1
1162,548,04,013,109802,3
1700,498,04,013,112505,5
2033,1522,04,019,004636,4
1282,1131,04,019,004636,3
1316,1204,04,027,010910,2
4026,3193,04,019,004323,1
2081,1791,04,013,420112,2
1208,1165,04,013,420112,1
1129,1078,04,013,420111,3
1236,1058,04,013,420111,2
1514,1302,04,013,420111,1
1992,1822,04,013,420109,2
2824,2449,04,013,420109,1
2329,2224,04,013,616700,1
1579,1465,04,013,616700,3
1284,1183,04,013,616700,2
1566,1486,04,013,616600,4
1371,1356,04,013,616600,3
1194,976,04,013,616600,2
1786,1255,04,013,616600,1
854,598,04,013,616500,2
1161,1056,04,013,616500,1
1422,406,04,013,616400,3
789,789,04,013,616400,2
1387,1198,04,013,616400,1
1831,1753,04,013,616200,1
998,794,04,013,616000,2
1490,1285,04,013,615900,3
1527,1023,04,013,615900,2
1641,1382,04,013,615800,3
2129,1966,04,013,615800,2
944,603,04,013,092716,3
839,742,04,013,092716,2
1752,849,04,013,092715,3
1040,710,04,013,092402,3
965,753,04,013,092402,2
828,370,04,019,002202,2
2462,1148,04,019,002202,1
1381,868,04,021,001703,2
1560,1107,04,021,001702,1
1106,615,04,013,093105,2
1602,1467,04,013,093105,1
1851,1500,04,013,093002,2
1065,1039,04,013,093002,1
711,620,04,013,814600,3
2248,1703,04,013,814600,2
1471,1182,04,013,814300,2
2503,1832,04,013,814300,1
1322,1041,04,013,814200,2
1354,1183,04,013,814200,1
595,595,04,013,813800,3
847,840,04,013,813800,1
938,900,04,013,813800,2
1092,873,04,013,812200,4
3000,1844,04,013,812200,1
2313,2122,04,013,812200,2
2232,1935,04,013,812000,1
1262,1262,04,019,004643,1
2906,2855,04,019,004643,2
1556,1184,04,013,422103,3
1444,1249,04,013,420212,2
1705,1497,04,013,420105,3
1083,1042,04,013,216829,3
1282,697,04,013,422304,1
1103,894,04,019,004322,3
1797,1373,04,013,092802,4
1086,871,04,013,092802,3
2597,2131,04,013,092802,1
873,867,04,013,092724,3
1373,1199,04,025,002100,2
2895,2789,04,025,001401,1
661,661,04,025,001702,1
1929,1791,04,025,001702,2
3031,2362,04,021,001301,5
10725,9775,04,021,000204,1
1562,1430,04,021,000204,2
646,467,04,021,002400,2
1176,1058,04,021,002400,1
2879,1993,04,021,001711,1
463,0,04,021,941300,2
2936,2751,04,013,040523,1
2975,1520,04,013,319706,3
1608,1580,04,021,000319,1
2172,1977,04,021,000215,1
2114,1710,04,021,000801,1
5420,5201,04,021,000801,2
298,298,04,021,002200,1
1801,1551,04,021,002200,4
1406,842,04,013,116717,2
2716,1563,04,013,810200,1
1727,1547,04,013,810100,4
1382,1087,04,013,110801,3
1530,13,04,001,944901,5
1136,51,04,001,945002,2
1295,13,04,001,945002,3
1440,8,04,001,945002,1
3735,2380,04,013,061022,1
2208,1584,04,013,061021,1
1521,1095,04,013,061020,3
1085,455,04,013,061020,2
1145,837,04,013,061020,1
1039,996,04,013,061018,3
1129,1072,04,013,061018,2
2287,2114,04,013,061018,1
3378,2030,04,013,061017,1
1909,1340,04,013,061015,3
848,543,04,013,061015,2
3005,1720,04,013,061014,2
4069,2900,04,013,061014,1
1196,1049,04,019,004725,1
3930,3746,04,019,004642,1
1838,1205,04,019,004511,2
927,695,04,019,004511,1
10778,5896,04,019,004334,1
4031,2307,04,019,004122,1
1105,942,04,013,616800,4
1150,940,04,013,616800,2
566,487,04,013,082209,1
2022,1798,04,013,082207,2
1681,1674,04,019,004325,1
1124,864,04,013,618500,2
1987,1846,04,013,618500,1
1539,1517,04,013,618300,1
1853,1717,04,013,618100,1
1634,1608,04,013,422617,4
1644,1296,04,013,422617,2
1583,1318,04,013,422513,3
1922,1886,04,025,001802,1
1561,1457,04,025,001801,2
2186,2162,04,025,000202,3
3294,2930,04,025,000202,4
2596,2262,04,013,216841,2
1126,1113,04,013,216841,1
1224,1135,04,013,216840,2
2140,1968,04,013,216840,1
1321,1176,04,013,216839,1
2563,1698,04,013,618600,1
2058,1724,04,019,004055,2
5087,4676,04,019,004061,1
582,413,04,019,004310,2
1870,1232,04,019,004310,1
1559,1020,04,019,004313,1
1277,968,04,013,421902,3
871,689,04,013,421902,1
2370,1864,04,013,103304,1
2170,1599,04,013,103304,3
1979,1079,04,019,003702,1
1524,1295,04,019,004048,2
1765,1468,04,019,004048,1
4210,2962,04,019,000500,4
542,451,04,019,000500,2
553,454,04,019,000500,1
0,0,04,019,000500,5
4250,2987,04,019,000500,6
2176,992,04,019,001200,2
664,550,04,013,103209,1
2166,2067,04,013,103209,3
1096,868,04,013,103609,2
2647,1805,04,013,104204,2
1208,1090,04,013,104204,1
681,602,04,013,104215,1
717,528,04,013,104215,2
1284,1083,04,013,104215,5
1430,1033,04,013,420210,1
2432,1163,04,013,112401,2
1274,688,04,013,112401,1
743,6,04,019,940700,1
3077,1502,04,019,004321,1
943,924,04,019,004307,1
2894,2384,04,013,040502,3
1421,1340,04,013,040502,4
226,210,04,013,040502,1
626,527,04,013,040502,2
1663,1203,04,013,105800,1
1467,1375,04,019,004055,1
1820,1287,04,019,004032,2
1043,969,04,019,004032,3
2476,2227,04,019,004046,1
1960,1874,04,019,004046,2
471,386,04,019,001000,1
855,567,04,019,003101,3
1254,1117,04,019,004010,3
1226,826,04,019,004010,1
1318,976,04,013,104203,1
1324,1135,04,013,104203,4
1352,1263,04,013,104203,2
2137,1924,04,013,104203,5
1402,1343,04,013,104214,1
1012,931,04,013,104214,2
1247,871,04,013,092307,2
2292,1738,04,013,092307,3
1009,869,04,013,092307,4
2083,1366,04,013,092307,1
2407,2116,04,013,105602,2
2625,2022,04,013,105602,3
1181,1050,04,013,104216,2
1776,1369,04,013,104216,1
937,578,04,013,104226,1
1532,1389,04,013,104226,2
918,821,04,013,105103,1
2630,2227,04,013,112505,2
1401,1111,04,013,112505,3
1047,823,04,013,112900,1
1238,497,04,013,112900,3
1119,892,04,013,112900,2
2045,1244,04,013,113300,1
2189,2115,04,013,105002,2
1357,1278,04,013,050603,1
3687,3370,04,013,050603,2
1756,1370,04,013,061300,1
761,727,04,013,071505,2
1462,1402,04,013,071505,3
1874,1473,04,019,000700,3
777,0,04,001,942600,1
1122,814,04,005,000300,4
1349,1194,04,005,000300,1
1395,794,04,005,000300,3
1190,862,04,005,000800,1
1540,1439,04,021,000700,3
898,836,04,021,000700,2
613,376,04,021,001600,3
691,617,04,021,001600,2
1482,297,04,021,941200,2
704,14,04,021,941200,1
2930,2641,04,021,000201,1
1795,1098,04,005,000900,3
648,399,04,005,000900,1
1132,1107,04,005,000100,3
1375,1191,04,005,000100,1
1363,1207,04,005,001200,2
650,576,04,005,001500,2
642,406,04,005,001500,3
759,744,04,005,001500,1
608,569,04,021,000400,2
1237,1175,04,021,000400,1
941,687,04,019,003600,1
2060,1619,04,019,003705,1
2100,1611,04,019,003705,2
2136,1572,04,019,003705,3
707,410,04,019,003802,3
689,391,04,019,003802,1
2280,1587,04,019,003802,2
1703,1215,04,019,004029,4
863,738,04,019,004029,1
1090,702,04,019,004029,2
626,494,04,019,004029,3
1944,1373,04,013,071910,4
1175,965,04,013,071910,1
898,799,04,013,071910,3
740,740,04,013,071910,2
2741,2642,04,013,216816,1
2077,1928,04,013,216816,3
907,865,04,019,004054,2
1478,1222,04,019,003400,1
1167,992,04,019,003400,3
2329,1916,04,019,004031,1
1337,897,04,019,004034,1
1404,1338,04,013,217002,4
1348,1304,04,013,217002,1
1238,1069,04,013,218000,3
1511,1288,04,013,218000,1
1633,1490,04,013,218000,4
1023,722,04,013,318400,3
2154,1673,04,013,318400,2
1615,314,04,013,320002,1
2183,1612,04,013,420501,3
1801,1762,04,013,420705,1
2175,1800,04,013,420705,2
593,581,04,013,421202,3
1293,1096,04,013,421202,1
2528,1885,04,013,421602,1
1001,485,04,013,093001,3
1950,1197,04,013,093001,2
3039,2472,04,013,093001,1
632,0,04,017,940011,2
1865,1091,04,013,082022,2
3008,1942,04,013,082022,1
1512,500,04,013,082017,2
3430,2009,04,013,082017,1
933,673,04,013,071515,2
917,718,04,013,071515,1
2014,1035,04,013,061402,3
2269,1546,04,013,061402,2
3123,2095,04,013,061047,1
2009,1674,04,013,422504,3
1743,1670,04,013,422509,3
1805,1650,04,013,613700,1
1945,1148,04,013,060903,3
1425,1200,04,013,060903,2
1333,886,04,013,060902,1
2265,1616,04,013,060901,3
2182,1388,04,013,060901,2
2156,1449,04,013,060802,2
737,616,04,013,060802,1
1435,1342,04,013,060801,4
1332,1061,04,013,060801,3
892,729,04,013,060801,1
1288,1215,04,013,050610,3
403,280,04,019,003004,1
1329,1141,04,019,003004,2
1471,1433,04,023,966105,6
1331,1214,04,009,961100,2
1833,1647,04,009,961100,3
698,456,04,009,961600,2
1259,712,04,009,961600,3
1299,1270,04,013,610500,4
2347,2168,04,013,610500,3
3083,2766,04,013,610300,2
1804,910,04,013,093002,3
965,934,04,013,040522,3
1747,1701,04,015,953800,2
1340,1257,04,015,953800,3
2802,2358,04,015,953800,1
3276,2894,04,015,953900,1
3600,3020,04,015,953900,2
1374,1286,04,015,951601,2
956,824,04,015,951601,3
746,689,04,015,951601,1
814,814,04,015,951501,4
1667,1482,04,015,951501,1
954,907,04,015,951501,2
370,370,04,015,951501,3
3822,3460,04,015,953601,1
1943,1868,04,015,953401,2
1042,935,04,015,953401,3
1227,1163,04,015,953401,4
1715,1551,04,015,950705,1
1044,993,04,015,950705,2
2041,1814,04,015,950703,1
1839,1721,04,015,950703,2
1301,774,04,019,001304,1
546,268,04,019,001303,3
3424,3424,04,021,000316,3
2111,1943,04,019,004068,3
824,676,04,019,004068,2
654,615,04,019,004067,2
1856,1293,04,019,003707,1
1600,1026,04,019,003707,2
1254,969,04,019,004512,1
682,616,04,019,004512,3
1568,1036,04,013,811900,2
536,368,04,013,422636,2
1220,859,04,027,000908,1
821,598,04,027,010911,3
3747,2620,04,027,010911,1
3913,2821,04,013,082205,2
5053,3568,04,013,082204,2
2398,1776,04,013,082204,1
1733,978,04,013,082203,2
6563,4904,04,013,082203,1
1446,857,04,013,082027,1
2739,1957,04,013,082026,2
1348,1152,04,013,104226,4
0,0,04,027,980004,1
1588,1271,04,013,104301,2
2021,2021,04,013,422639,2
896,880,04,013,422639,1
4914,3865,04,013,082206,1
775,637,04,021,000400,4
1643,969,04,021,001500,3
1075,624,04,021,001500,1
1355,918,04,021,001500,2
1049,802,04,013,109300,3
1920,1505,04,013,109300,1
2415,1575,04,013,109300,2
1411,1028,04,013,112507,1
1318,713,04,013,109601,2
1910,1518,04,013,109601,3
2579,1781,04,013,109601,1
686,144,04,013,112502,2
1882,722,04,013,112502,3
3705,1509,04,013,112502,1
27,27,04,013,114000,2
968,601,04,013,116204,2
1315,969,04,013,116204,1
1722,1206,04,013,105800,3
1570,1141,04,013,105800,2
812,700,04,013,106100,4
1205,932,04,013,106100,3
1269,1269,04,013,106100,1
1030,742,04,013,106100,2
1105,857,04,013,106100,5
1325,1302,04,013,106300,2
1134,996,04,013,106300,1
2159,1785,04,013,107000,1
1298,761,04,013,107000,4
2657,2127,04,013,107102,3
1469,765,04,013,107102,1
615,407,04,013,107400,5
1011,224,04,013,107400,3
1260,1215,04,013,104900,2
1243,1099,04,013,104900,1
2081,1747,04,013,104202,2
1599,1397,04,013,104219,2
1379,1154,04,013,104224,4
1883,1606,04,013,104224,3
1042,644,04,013,104224,1
2358,2085,04,013,071512,4
2535,1935,04,013,092305,2
1505,982,04,013,116100,2
631,206,04,013,116100,3
1381,1025,04,013,116728,1
1581,667,04,013,319403,1
1261,788,04,013,319403,3
3509,2557,04,013,082002,1
1945,1502,04,013,082007,2
2608,1418,04,013,082007,1
3167,1655,04,013,082009,2
1716,1427,04,013,420800,1
1157,1045,04,013,420800,3
2106,1893,04,013,105800,4
645,645,04,013,071903,6
699,633,04,013,071903,1
730,649,04,013,071903,2
837,751,04,013,071903,4
1676,1200,04,013,071510,1
581,416,04,013,114301,1
856,699,04,013,114402,1
1781,1092,04,013,114800,1
1896,978,04,013,114800,2
1038,886,04,013,114900,1
2253,1569,04,013,071509,1
837,764,04,013,071903,3
1181,967,04,019,004057,1
2650,2074,04,019,004042,1
2263,2065,04,019,004042,2
800,573,04,019,004710,1
574,445,04,013,104212,1
1745,1339,04,013,104212,2
1829,1543,04,013,104212,3
2010,1739,04,013,104212,4
2172,1792,04,013,104217,1
1435,989,04,013,109704,1
2366,1510,04,013,111201,3
1431,789,04,013,111201,2
943,806,04,013,111201,4
1187,739,04,013,111201,1
2004,1482,04,013,111501,1
1361,1182,04,013,112601,1
2087,1445,04,013,112601,2
5240,2362,04,013,116602,1
845,611,04,013,108602,3
2102,721,04,013,108602,2
1738,786,04,013,108602,1
2463,1708,04,013,116702,1
2612,1956,04,013,116702,3
759,479,04,013,116702,5
1633,1388,04,013,420202,3
1979,1943,04,013,420202,2
1296,1176,04,013,421101,2
1646,1481,04,013,108200,3
870,711,04,013,108200,2
1312,679,04,013,115400,1
2249,1550,04,013,115500,2
1308,507,04,013,116000,1
2071,737,04,013,116000,3
1662,798,04,013,116202,1
875,527,04,013,116202,3
899,455,04,013,116202,4
2645,1243,04,013,116703,1
2577,1517,04,019,004034,2
6724,6250,04,013,610300,1
2721,2614,04,013,610200,4
1755,1661,04,013,610200,3
2430,2421,04,013,610200,2
481,441,04,013,610200,1
818,801,04,013,610100,1
1644,1257,04,013,723305,1
1027,406,04,013,723305,2
1830,1625,04,013,817600,1
2814,1659,04,013,811200,1
6340,3708,04,013,723306,1
94,94,04,013,723303,1
1946,1917,04,013,030402,2
682,669,04,013,030402,1
1165,1128,04,013,010102,1
2261,2261,04,013,010102,3
1611,1389,04,013,422630,2
3690,3619,04,013,422630,1
2155,1993,04,013,422629,1
470,452,04,013,422628,1
2324,2103,04,013,422627,2
1990,1801,04,013,216846,4
2106,1702,04,013,216846,2
1084,974,04,013,071915,2
595,508,04,013,071915,1
2190,1952,04,013,421001,1
615,584,04,013,420710,1
1377,1336,04,013,420710,2
739,716,04,013,420709,3
2027,1722,04,013,420709,1
1553,1161,04,013,811000,1
1163,1103,04,013,216832,1
1971,1820,04,013,216831,2
732,682,04,013,117300,1
479,347,04,013,117300,2
940,725,04,019,004647,3
1236,955,04,019,003706,4
646,523,04,027,011700,1
212,160,04,027,010914,1
4786,3606,04,027,011504,2
1508,1311,04,027,011504,3
1726,1419,04,027,011503,1
499,486,04,013,104702,4
972,737,04,013,104702,3
1518,1241,04,013,104702,2
1326,1026,04,013,104702,1
934,790,04,005,000700,1
1127,577,04,005,000400,4
358,353,04,007,000800,1
1458,1333,04,007,001200,1
2043,1656,04,007,001200,3
1826,42,04,009,940500,1
1583,7,04,009,940500,3
1046,1008,04,025,000700,1
554,554,04,025,000700,2
2445,1965,04,025,001500,3
2182,2161,04,025,001500,1
785,730,04,025,000801,3
1138,1082,04,025,000801,2
1903,1727,04,025,000202,2
1943,1770,04,019,004428,1
1613,1259,04,019,004710,3
2473,2144,04,019,004115,2
1092,820,04,019,004115,3
4520,2591,04,013,082012,2
2330,2034,04,013,813000,1
2776,1951,04,013,812900,1
4059,2728,04,013,812800,1
1072,830,04,013,812700,3
3543,2127,04,013,812700,1
1255,936,04,013,812600,3
3962,3306,04,013,815500,1
3109,2303,04,013,815400,3
3146,2588,04,013,815400,2
3027,2840,04,013,815400,1
1236,939,04,013,815300,2
2853,2364,04,013,815300,1
789,781,04,025,001602,3
1556,1422,04,025,001602,1
1772,1729,04,025,001602,2
589,543,04,025,001402,2
1976,1899,04,025,001402,1
853,803,04,025,001402,3
1328,657,04,013,116500,3
1549,1311,04,013,116721,2
2001,1770,04,013,116721,1
1150,584,04,013,110701,1
1393,1190,04,013,110701,2
1145,759,04,013,111300,2
811,502,04,013,111300,3
1662,1421,04,013,422304,2
1358,1153,04,013,116727,2
2381,1948,04,013,116727,1
1110,889,04,013,116729,1
2583,2551,04,013,040507,2
797,759,04,013,040507,3
1202,1152,04,013,040507,4
1237,909,04,013,421102,3
1456,1140,04,013,421102,2
1239,695,04,013,421102,4
1320,1023,04,013,421102,1
381,324,04,013,421400,1
403,291,04,013,421400,2
1045,959,04,013,421400,4
2081,1488,04,013,421801,2
2672,1619,04,013,421802,2
3528,2535,04,013,422203,1
907,510,04,013,422203,2
2303,1565,04,013,422501,4
2807,1791,04,013,092713,2
2344,1782,04,013,092713,1
1591,1479,04,013,103215,1
1430,1226,04,013,103305,1
2271,2033,04,013,115802,1
3215,1879,04,013,116704,3
3572,2024,04,013,116704,2
1612,1285,04,013,116710,3
1575,1209,04,013,422211,2
1570,1458,04,013,116710,1
1520,1213,04,013,422002,1
1298,1083,04,013,422102,3
1069,951,04,013,422102,1
1296,1127,04,013,422213,1
1365,1250,04,013,422213,2
1970,1653,04,013,422219,2
867,768,04,013,422220,1
1076,930,04,013,422211,1
3062,2905,04,025,000500,1
1131,1124,04,025,000900,2
1331,1235,04,025,000900,4
1341,1217,04,025,000802,1
1184,1061,04,025,001101,1
1616,1589,04,025,001101,2
1766,1287,04,013,116714,2
1917,1041,04,013,116717,1
1362,1190,04,013,116728,3
1989,1622,04,013,116728,2
1117,725,04,013,422309,3
1400,1110,04,013,523104,1
587,554,04,013,523104,3
1156,943,04,013,422502,4
2222,1323,04,027,011800,1
1655,1555,04,012,020502,2
1470,1470,04,013,216821,4
